,Unnamed: 0,shoptitle,prices,areaa,links,front,street_width,age
401,401,محل للإيجار في شارع مانع المريدي ، حي عرقة ، الرياض ، الرياض,"70,000 ريال",112 م²,/محلات-للإيجار/الرياض/غرب-الرياض/حي-عرقة/شارع-مانع-المريدي-حي-عرقة-الرياض-الرياض-3746178,شمال,,
402,402,محل للإيجار في شارع الطائف ، حي ظهرة لبن ، الرياض ، الرياض,"70,000 ريال",40 م²,/محلات-للإيجار/الرياض/غرب-الرياض/حي-ظهرة-لبن/شارع-الطائف-حي-ظهرة-لبن-الرياض-الرياض-3455448,جنوب,60 م,جديد
403,403,محل للإيجار في حي ، شارع الامام ابي حنيفة ، حي العريجاء الوسطى ، الرياض ، الرياض,"11,000 ريال",40 م²,/محلات-للإيجار/الرياض/غرب-الرياض/حي-العريجاء-الوسطى/حي-شارع-الامام-ابي-حنيفة-حي-العريجاء-الوسطى-الرياض-الرياض-3210380,شمال,40 م, 11 سنة
404,404,محل للإيجار في شارع النشاش ، حي طويق ، الرياض ، الرياض,"70,000 ريال",225 م²,/محلات-للإيجار/الرياض/غرب-الرياض/حي-طويق/شارع-النشاش-حي-طويق-الرياض-الرياض-3698646,جنوب,40 م, 15 سنة
405,405,محل للإيجار في شارع سدير ، حي الزهرة ، الرياض ، الرياض,"24,000 ريال",150 م²,/محلات-للإيجار/الرياض/غرب-الرياض/حي-الزهرة/شارع-سدير-حي-الزهرة-الرياض-الرياض-3185519,جنوب,20 م, 20 سنة
406,406,محل للإيجار في شارع عروة بن اذينة ، حي الزهرة ، الرياض ، الرياض,"8,000 ريال",12 م²,/محلات-للإيجار/الرياض/غرب-الرياض/حي-الزهرة/شارع-عروة-بن-اذينة-حي-الزهرة-الرياض-الرياض-3411535,شرق,15 م, 12 سنة
407,407,محل للإيجار في شارع خديجة بنت خويلد ، حي العريجاء الغربية ، الرياض ، الرياض,"30,000 ريال",500 م²,/محلات-للإيجار/الرياض/غرب-الرياض/حي-العريجاء-الغربية/شارع-خديجة-بنت-خويلد-حي-العريجاء-الغربية-الرياض-الرياض-3141773,جنوب,40 م, 27 سنة
408,408,محل للإيجار في شارع عسير ، حي ظهرة لبن ، الرياض ، الرياض,"34,000 ريال",48 م²,/محلات-للإيجار/الرياض/غرب-الرياض/حي-ظهرة-لبن/شارع-عسير-حي-ظهرة-لبن-الرياض-الرياض-3609252,شمال,40 م, 8 سنة
409,409,محل للإيجار في شارع عبدالرحمن الداخل ، حي طويق ، الرياض ، الرياض,"10,000 ريال",100 م²,/محلات-للإيجار/الرياض/غرب-الرياض/حي-طويق/شارع-عبدالرحمن-الداخل-حي-طويق-الرياض-الرياض-3286997,غرب,,
410,410,محل للإيجار في شارع المطري ، حي الحزم ، الرياض ، الرياض,"15,000 ريال",48 م²,/محلات-للإيجار/الرياض/غرب-الرياض/حي-الحزم/شارع-المطري-حي-الحزم-الرياض-الرياض-3571204,غرب,30 م, 7 سنة
411,411,محل للإيجار في طريق الامير مساعد بن عبدالرحمن بن فيصل ، حي العريجاء الغربية ، الرياض ، الرياض,"13,000 ريال",20 م²,/محلات-للإيجار/الرياض/غرب-الرياض/حي-العريجاء-الغربية/طريق-الامير-مساعد-بن-عبدالرحمن-بن-فيصل-حي-العريجاء-الغربية-الرياض-الرياض-3449298,شمال,40 م, 27 سنة
412,412,محل للإيجار في حي ، شارع يوسف الجد ، حي المهدية ، الرياض ، الرياض,"40,000 ريال",20 م²,/محلات-للإيجار/الرياض/غرب-الرياض/حي-المهدية/حي-شارع-يوسف-الجد-حي-المهدية-الرياض-الرياض-3374427,شمال,35 م,جديد
413,413,محل للإيجار في شارع الاخلاص ، حي طويق ، الرياض ، الرياض,"1,500 ريال",36 م²,/محلات-للإيجار/الرياض/غرب-الرياض/حي-طويق/شارع-الاخلاص-حي-طويق-الرياض-الرياض-3533170,جنوب,60 م, 10 سنة
414,414,محل للإيجار في شارع حائل ، حي ظهرة لبن ، الرياض ، الرياض,"200,000 ريال",528 م²,/محلات-للإيجار/الرياض/غرب-الرياض/حي-ظهرة-لبن/شارع-حائل-حي-ظهرة-لبن-الرياض-الرياض-3623182,غرب,40 م, 4 سنة
415,415,محل للإيجار في شارع الشيخ عمر بن عبداللطيف بن عبدالرحمن ، حي ظهرة البديعة ، الرياض ، الرياض,"60,000 ريال",200 م²,/محلات-للإيجار/الرياض/غرب-الرياض/حي-ظهرة-البديعة/شارع-الشيخ-عمر-بن-عبداللطيف-بن-عبدالرحمن-حي-ظهرة-البديعة-الرياض-الرياض-3263210,غرب,20 م, 16 سنة
416,416,محل للإيجار في شارع سلطانه ، حي سلطانة ، الرياض ، الرياض,"180,000 ريال",240 م²,/محلات-للإيجار/الرياض/غرب-الرياض/حي-سلطانة/شارع-سلطانه-حي-سلطانة-الرياض-الرياض-3733210,جنوب,31 م, 20 سنة
417,417,محل للإيجار في شارع عائشة بنت أبي بكر ، حي الزهرة ، الرياض ، الرياض,"28,000 ريال",36 م²,/محلات-للإيجار/الرياض/غرب-الرياض/حي-الزهرة/شارع-عائشة-بنت-أبي-بكر-حي-الزهرة-الرياض-الرياض-3423427,شرق,30 م, 20 سنة
418,418,محل للإيجار في طريق الملك عبدالله بن عبدالعزيز ، حي الرائد ، الرياض,"40,000 ريال",40 م²,/محلات-للإيجار/الرياض/غرب-الرياض/حي-الرائد/طريق-الملك-عبدالله-بن-عبدالعزيز-حي-الرائد-الرياض-1405935,شمال,,
419,419,محل للإيجار في شارع الامام ابي حنيفة ، حي العريجاء الوسطى ، الرياض ، الرياض,"12,000 ريال",32 م²,/محلات-للإيجار/الرياض/غرب-الرياض/حي-العريجاء-الوسطى/شارع-الامام-ابي-حنيفة-حي-العريجاء-الوسطى-الرياض-الرياض-3450954,شمال,40 م, 26 سنة
420,420,محل للإيجار في حي ، طريق السيل الكبير ، حي المهدية ، الرياض ، الرياض,"50,000 ريال",82 م²,/محلات-للإيجار/الرياض/غرب-الرياض/حي-المهدية/حي-طريق-السيل-الكبير-حي-المهدية-الرياض-الرياض-3648949,جنوب,40 م,جديد
421,421,محل للإيجار في شارع ابو زيد القيرواني ، حي طويق ، الرياض ، الرياض,"90,000 ريال",120 م²,/محلات-للإيجار/الرياض/غرب-الرياض/حي-طويق/شارع-ابو-زيد-القيرواني-حي-طويق-الرياض-الرياض-3744419,شمال,,
422,422,محل للإيجار في شارع الشيخ محمد بن مهيزع ، حي الزهرة ، الرياض ، الرياض,"10,000 ريال",200 م²,/محلات-للإيجار/الرياض/غرب-الرياض/حي-الزهرة/شارع-الشيخ-محمد-بن-مهيزع-حي-الزهرة-الرياض-الرياض-3753526,شرق,30 م, 22 سنة
423,423,محل للإيجار في طريق المدينة المنورة ، حي العريجاء الغربية ، الرياض ، الرياض,"180,000 ريال",264 م²,/محلات-للإيجار/الرياض/غرب-الرياض/حي-العريجاء-الغربية/طريق-المدينة-المنورة-حي-العريجاء-الغربية-الرياض-الرياض-3645669,3 شوارع,,
424,424,محل للإيجار في حي طويق ، الرياض ، الرياض,"54,000 ريال",216 م²,/محلات-للإيجار/الرياض/غرب-الرياض/حي-طويق/حي-طويق-الرياض-الرياض-2829863,شرق,40 م,جديد
425,425,محل للإيجار في شارع ينبع ، حي ظهرة لبن ، الرياض ، الرياض,"200,000 ريال",800 م²,/محلات-للإيجار/الرياض/غرب-الرياض/حي-ظهرة-لبن/شارع-ينبع-حي-ظهرة-لبن-الرياض-الرياض-3644834,شمال غربي,40 م,جديد
426,426,محل للإيجار في طريق ديراب ، حي نمار ، الرياض ، الرياض,"1,200,000 ريال",1250 م²,/محلات-للإيجار/الرياض/غرب-الرياض/حي-نمار/طريق-ديراب-حي-نمار-الرياض-الرياض-3604279,3 شوارع,100 م, 23 سنة
427,427,محل للإيجار في شارع تبوك ، حي ظهرة لبن ، الرياض ، الرياض,"35,000 ريال",150 م²,/محلات-للإيجار/الرياض/غرب-الرياض/حي-ظهرة-لبن/شارع-تبوك-حي-ظهرة-لبن-الرياض-الرياض-3524515,غرب,40 م, 3 سنة
428,428,محل للإيجار في شارع السويدي العام ، حي سلطانة ، الرياض ، الرياض,"45,000 ريال",100 م²,/محلات-للإيجار/الرياض/غرب-الرياض/حي-سلطانة/شارع-السويدي-العام-حي-سلطانة-الرياض-الرياض-3098957,جنوب,5 م, 25 سنة
429,429,محل للإيجار في شارع ابن عساكر ، حي الدريهمية ، الرياض ، الرياض,"11,000 ريال",50 م²,/محلات-للإيجار/الرياض/غرب-الرياض/حي-الدريهمية/شارع-ابن-عساكر-حي-الدريهمية-الرياض-الرياض-3529296,جنوب,24 م, 15 سنة
430,430,محل للإيجار في شارع الاخلاص ، حي طويق ، الرياض ، الرياض,"20,000 ريال",72 م²,/محلات-للإيجار/الرياض/غرب-الرياض/حي-طويق/شارع-الاخلاص-حي-طويق-الرياض-الرياض-3516750,شمال,59 م, 2 سنة
431,431,محل للإيجار في حي ، شارع الشيخ محمد بن عبداللطيف بن عبدالرحمن ، حي السويدي الغربي ، الرياض ، الرياض,"120,000 ريال",440 م²,/محلات-للإيجار/الرياض/غرب-الرياض/حي-السويدي-الغربي/حي-شارع-الشيخ-محمد-بن-عبداللطيف-بن-عبدالرحمن-حي-السويدي-الغربي-الرياض-الرياض-3323006,جنوب,,
432,432,محل للإيجار في حي ، طريق السيل الكبير ، حي المهدية ، الرياض ، الرياض,"270,000 ريال",450 م²,/محلات-للإيجار/الرياض/غرب-الرياض/حي-المهدية/حي-طريق-السيل-الكبير-حي-المهدية-الرياض-الرياض-3253210,جنوب,40 م,جديد
433,433,محل للإيجار في شارع البشائر ، حي السويدي ، الرياض ، الرياض,"9,000 ريال",36 م²,/محلات-للإيجار/الرياض/غرب-الرياض/حي-السويدي/شارع-البشائر-حي-السويدي-الرياض-الرياض-3285707,شرق,30 م, 20 سنة
434,434,محل للإيجار في شارع عسير ، حي ظهرة لبن ، الرياض ، الرياض,"500,000 ريال",1200 م²,/محلات-للإيجار/الرياض/غرب-الرياض/حي-ظهرة-لبن/شارع-عسير-حي-ظهرة-لبن-الرياض-الرياض-3666477,جنوب شرقي,40 م, 15 سنة
435,435,محل للإيجار في ركاء بلازا ، طريق الملك عبدالله ، الرياض,"100,000 ريال",108 م²,/محلات-للإيجار/الرياض/غرب-الرياض/حي-الرائد/ركاء-بلازا-طريق-الملك-عبدالله-الرياض-1619730,شمال,,
436,436,محل للإيجار في شارع المدينة المنورة ، حي العريجاء الوسطى ، الرياض ، الرياض,"100,000 ريال",400 م²,/محلات-للإيجار/الرياض/غرب-الرياض/حي-العريجاء-الوسطى/شارع-المدينة-المنورة-حي-العريجاء-الوسطى-الرياض-الرياض-3602518,جنوب,,
437,437,محل للإيجار في شارع الشيخ صالح بن عبد العزيز بن عبد الرحمن ، حي السويدي الغربي ، الرياض ، الرياض,"18,000 ريال",28 م²,/محلات-للإيجار/الرياض/غرب-الرياض/حي-السويدي-الغربي/شارع-الشيخ-صالح-بن-عبد-العزيز-بن-عبد-الرحمن-حي-السويدي-الغربي-الرياض-الرياض-3603602,جنوب غربي,30 م, 20 سنة
438,438,محل للإيجار في شارع صهيب بن سنان ، حي العريجاء الغربية ، الرياض ، الرياض,"10,000 ريال",28 م²,/محلات-للإيجار/الرياض/غرب-الرياض/حي-العريجاء-الغربية/شارع-صهيب-بن-سنان-حي-العريجاء-الغربية-الرياض-الرياض-3585821,غرب,40 م, 5 سنة
439,439,محل للإيجار في شارع اغادير ، حي سلطانة ، الرياض ، الرياض,"17,000 ريال",100 م²,/محلات-للإيجار/الرياض/غرب-الرياض/حي-سلطانة/شارع-اغادير-حي-سلطانة-الرياض-الرياض-3378977,شمال,20 م, 25 سنة
440,440,محل للإيجار في شارع المطري ، حي الحزم ، الرياض ، الرياض,"15,000 ريال",48 م²,/محلات-للإيجار/الرياض/غرب-الرياض/حي-الحزم/شارع-المطري-حي-الحزم-الرياض-الرياض-3571204,غرب,30 م, 7 سنة
441,441,محل للإيجار في شارع تبوك ، حي ظهرة لبن ، الرياض ، الرياض,"35,000 ريال",150 م²,/محلات-للإيجار/الرياض/غرب-الرياض/حي-ظهرة-لبن/شارع-تبوك-حي-ظهرة-لبن-الرياض-الرياض-3524515,غرب,40 م, 3 سنة
442,442,محل للإيجار في شارع مانع المريدي ، حي عرقة ، الرياض ، الرياض,"70,000 ريال",112 م²,/محلات-للإيجار/الرياض/غرب-الرياض/حي-عرقة/شارع-مانع-المريدي-حي-عرقة-الرياض-الرياض-3746178,شمال,,
443,443,محل للإيجار في شارع خديجة بنت خويلد ، حي طويق ، الرياض ، الرياض,"70,000 ريال",300 م²,/محلات-للإيجار/الرياض/غرب-الرياض/حي-طويق/شارع-خديجة-بنت-خويلد-حي-طويق-الرياض-الرياض-3698688,جنوب,40 م, 20 سنة
444,444,محل للإيجار في حي ، شارع رنى ، حي شبرا ، الرياض ، الرياض,"11,000 ريال",48 م²,/محلات-للإيجار/الرياض/غرب-الرياض/حي-شبرا/حي-شارع-رنى-حي-شبرا-الرياض-الرياض-3767777,شمال شرقي,41 م, 31 سنة
445,445,محل للإيجار في شارع الامام ابي حنيفة ، حي العريجاء الوسطى ، الرياض ، الرياض,"12,000 ريال",32 م²,/محلات-للإيجار/الرياض/غرب-الرياض/حي-العريجاء-الوسطى/شارع-الامام-ابي-حنيفة-حي-العريجاء-الوسطى-الرياض-الرياض-3450947,شمال,40 م, 26 سنة
446,446,محل للإيجار في شارع الهفوف ، حي ظهرة لبن ، الرياض ، الرياض,"20,000 ريال",40 م²,/محلات-للإيجار/الرياض/غرب-الرياض/حي-ظهرة-لبن/شارع-الهفوف-حي-ظهرة-لبن-الرياض-الرياض-2065035,جنوب,30 م, 4 سنة
447,447,محل للإيجار في حي ، شارع حمزة بن عبدالمطلب ، حي السويدي الغربي ، الرياض ، الرياض,"15,000 ريال",32 م²,/محلات-للإيجار/الرياض/غرب-الرياض/حي-السويدي-الغربي/حي-شارع-حمزة-بن-عبدالمطلب-حي-السويدي-الغربي-الرياض-الرياض-3737947,شرق,40 م,جديد
448,448,محل للإيجار في شارع نجم الدين الأيوبي ، حي طويق ، الرياض ، الرياض,"160,000 ريال",200 م²,/محلات-للإيجار/الرياض/غرب-الرياض/حي-طويق/شارع-نجم-الدين-الأيوبي-حي-طويق-الرياض-الرياض-3744438,شمال,,
449,449,محل للإيجار في شارع النشاش ، حي طويق ، الرياض ، الرياض,"70,000 ريال",225 م²,/محلات-للإيجار/الرياض/غرب-الرياض/حي-طويق/شارع-النشاش-حي-طويق-الرياض-الرياض-3698646,جنوب,40 م, 15 سنة
450,450,محل للإيجار في حي ، شارع الشيخ محمد بن عبداللطيف بن عبدالرحمن ، حي السويدي الغربي ، الرياض ، الرياض,"120,000 ريال",440 م²,/محلات-للإيجار/الرياض/غرب-الرياض/حي-السويدي-الغربي/حي-شارع-الشيخ-محمد-بن-عبداللطيف-بن-عبدالرحمن-حي-السويدي-الغربي-الرياض-الرياض-3323006,جنوب,,
451,451,محل للإيجار في شارع عروة بن اذينة ، حي الزهرة ، الرياض ، الرياض,"8,000 ريال",12 م²,/محلات-للإيجار/الرياض/غرب-الرياض/حي-الزهرة/شارع-عروة-بن-اذينة-حي-الزهرة-الرياض-الرياض-3411535,شرق,15 م, 12 سنة
452,452,محل للإيجار في شارع الاخلاص ، حي طويق ، الرياض ، الرياض,"20,000 ريال",72 م²,/محلات-للإيجار/الرياض/غرب-الرياض/حي-طويق/شارع-الاخلاص-حي-طويق-الرياض-الرياض-3516750,شمال,59 م, 2 سنة
453,453,محل للإيجار في شارع الشيخ محمد بن مهيزع ، حي الزهرة ، الرياض ، الرياض,"10,000 ريال",200 م²,/محلات-للإيجار/الرياض/غرب-الرياض/حي-الزهرة/شارع-الشيخ-محمد-بن-مهيزع-حي-الزهرة-الرياض-الرياض-3753526,شرق,30 م, 22 سنة
454,454,محل للإيجار في شارع عسير ، حي ظهرة لبن ، الرياض ، الرياض,"500,000 ريال",1200 م²,/محلات-للإيجار/الرياض/غرب-الرياض/حي-ظهرة-لبن/شارع-عسير-حي-ظهرة-لبن-الرياض-الرياض-3666477,جنوب شرقي,40 م, 15 سنة
455,455,محل للإيجار في ركاء بلازا ، طريق الملك عبدالله ، الرياض,"100,000 ريال",108 م²,/محلات-للإيجار/الرياض/غرب-الرياض/حي-الرائد/ركاء-بلازا-طريق-الملك-عبدالله-الرياض-1619730,شمال,,
456,456,محل للإيجار في طريق الامير مساعد بن عبدالرحمن بن فيصل ، حي العريجاء الغربية ، الرياض ، الرياض,"13,000 ريال",20 م²,/محلات-للإيجار/الرياض/غرب-الرياض/حي-العريجاء-الغربية/طريق-الامير-مساعد-بن-عبدالرحمن-بن-فيصل-حي-العريجاء-الغربية-الرياض-الرياض-3449298,شمال,40 م, 27 سنة
457,457,محل للإيجار في شارع سدير ، حي الزهرة ، الرياض ، الرياض,"24,000 ريال",150 م²,/محلات-للإيجار/الرياض/غرب-الرياض/حي-الزهرة/شارع-سدير-حي-الزهرة-الرياض-الرياض-3185519,جنوب,20 م, 20 سنة
458,458,محل للإيجار في حي طويق ، الرياض ، الرياض,"54,000 ريال",216 م²,/محلات-للإيجار/الرياض/غرب-الرياض/حي-طويق/حي-طويق-الرياض-الرياض-2829863,شرق,40 م,جديد
459,459,محل للإيجار في طريق الملك عبدالله بن عبدالعزيز ، حي الرائد ، الرياض,"40,000 ريال",40 م²,/محلات-للإيجار/الرياض/غرب-الرياض/حي-الرائد/طريق-الملك-عبدالله-بن-عبدالعزيز-حي-الرائد-الرياض-1405935,شمال,,
